,title,genres,averagerating,numvotes,primary_name,status,category,production_budget,domestic_gross,worldwide_gross,month,year,foreign_gross
10678,It Follows,"Horror,Mystery",6.9,182839,Laura D. Smith-Ireland,Working,producer,2000000,14674077,23250755,Mar,2015,8576678
10679,It Follows,"Horror,Mystery",6.9,182839,Keir Gilchrist,Working,actor,2000000,14674077,23250755,Mar,2015,8576678
10680,It Follows,"Horror,Mystery",6.9,182839,Maika Monroe,Working,actress,2000000,14674077,23250755,Mar,2015,8576678
10681,It Follows,"Horror,Mystery",6.9,182839,Lili Sepe,Working,actress,2000000,14674077,23250755,Mar,2015,8576678
10682,It Follows,"Horror,Mystery",6.9,182839,David Kaplan,Working,producer,2000000,14674077,23250755,Mar,2015,8576678
10683,It Follows,"Horror,Mystery",6.9,182839,Olivia Luccardi,Working,actress,2000000,14674077,23250755,Mar,2015,8576678
10684,It Follows,"Horror,Mystery",6.9,182839,Erik Rommesmo,Working,producer,2000000,14674077,23250755,Mar,2015,8576678
10685,It Follows,"Horror,Mystery",6.9,182839,Disasterpeace,Working,composer,2000000,14674077,23250755,Mar,2015,8576678
10686,It's Kind of a Funny Story,"Comedy,Drama,Romance",7.1,125583,Ryan Fleck,Working,director,8000000,6363628,6632950,Oct,2010,269322
10687,It's Kind of a Funny Story,"Comedy,Drama,Romance",7.1,125583,Zach Galifianakis,Working,actor,8000000,6363628,6632950,Oct,2010,269322
10688,It's Kind of a Funny Story,"Comedy,Drama,Romance",7.1,125583,Kevin Misher,Working,producer,8000000,6363628,6632950,Oct,2010,269322
10689,It's Kind of a Funny Story,"Comedy,Drama,Romance",7.1,125583,Emma Roberts,Working,actress,8000000,6363628,6632950,Oct,2010,269322
10690,It's Kind of a Funny Story,"Comedy,Drama,Romance",7.1,125583,Anna Boden,Working,director,8000000,6363628,6632950,Oct,2010,269322
10691,It's Kind of a Funny Story,"Comedy,Drama,Romance",7.1,125583,Keir Gilchrist,Working,actor,8000000,6363628,6632950,Oct,2010,269322
10692,It's Kind of a Funny Story,"Comedy,Drama,Romance",7.1,125583,Broken Social Scene,Working,composer,8000000,6363628,6632950,Oct,2010,269322
10693,It's Kind of a Funny Story,"Comedy,Drama,Romance",7.1,125583,Ben Browning,Working,producer,8000000,6363628,6632950,Oct,2010,269322
10694,It's Kind of a Funny Story,"Comedy,Drama,Romance",7.1,125583,Ned Vizzini,Passed,writer,8000000,6363628,6632950,Oct,2010,269322
10695,It's Kind of a Funny Story,"Comedy,Drama,Romance",7.1,125583,Dana DeVestern,Working,actress,8000000,6363628,6632950,Oct,2010,269322
10696,It's a Wonderful Afterlife,"Comedy,Drama,Fantasy",5.4,1361,Dick Pope,Working,cinematographer,10000000,0,1642939,Oct,2010,1642939
10697,It's a Wonderful Afterlife,"Comedy,Drama,Fantasy",5.4,1361,Steve Morphew,Working,actor,10000000,0,1642939,Oct,2010,1642939
10698,It's a Wonderful Afterlife,"Comedy,Drama,Fantasy",5.4,1361,Paul Mayeda Berges,Working,writer,10000000,0,1642939,Oct,2010,1642939
10699,It's a Wonderful Afterlife,"Comedy,Drama,Fantasy",5.4,1361,Sanjeev Bhaskar,Working,actor,10000000,0,1642939,Oct,2010,1642939
10700,It's a Wonderful Afterlife,"Comedy,Drama,Fantasy",5.4,1361,Gurinder Chadha,Working,director,10000000,0,1642939,Oct,2010,1642939
10701,It's a Wonderful Afterlife,"Comedy,Drama,Fantasy",5.4,1361,Nick Ellis,Working,production_designer,10000000,0,1642939,Oct,2010,1642939
10702,It's a Wonderful Afterlife,"Comedy,Drama,Fantasy",5.4,1361,Oral Norrie Ottey,Working,editor,10000000,0,1642939,Oct,2010,1642939
10703,It's a Wonderful Afterlife,"Comedy,Drama,Fantasy",5.4,1361,Craig Pruess,Working,composer,10000000,0,1642939,Oct,2010,1642939
10704,It's a Wonderful Afterlife,"Comedy,Drama,Fantasy",5.4,1361,Jamie Sives,Working,actor,10000000,0,1642939,Oct,2010,1642939
10705,It's a Wonderful Afterlife,"Comedy,Drama,Fantasy",5.4,1361,Steve Jones,Working,actor,10000000,0,1642939,Oct,2010,1642939
10706,J. Edgar,"Biography,Crime,Drama",6.6,115925,Leonardo DiCaprio,Working,actor,35000000,37306030,84606030,Nov,2011,47300000
10707,J. Edgar,"Biography,Crime,Drama",6.6,115925,Clint Eastwood,Working,director,35000000,37306030,84606030,Nov,2011,47300000
10708,J. Edgar,"Biography,Crime,Drama",6.6,115925,Brian Grazer,Working,producer,35000000,37306030,84606030,Nov,2011,47300000
10709,J. Edgar,"Biography,Crime,Drama",6.6,115925,Dustin Lance Black,Working,writer,35000000,37306030,84606030,Nov,2011,47300000
10710,J. Edgar,"Biography,Crime,Drama",6.6,115925,Joel Cox,Working,editor,35000000,37306030,84606030,Nov,2011,47300000
10711,J. Edgar,"Biography,Crime,Drama",6.6,115925,Josh Hamilton,Working,actor,35000000,37306030,84606030,Nov,2011,47300000
10712,J. Edgar,"Biography,Crime,Drama",6.6,115925,Robert Lorenz,Working,producer,35000000,37306030,84606030,Nov,2011,47300000
10713,J. Edgar,"Biography,Crime,Drama",6.6,115925,Tom Stern,Working,cinematographer,35000000,37306030,84606030,Nov,2011,47300000
10714,J. Edgar,"Biography,Crime,Drama",6.6,115925,Naomi Watts,Working,actress,35000000,37306030,84606030,Nov,2011,47300000
10715,J. Edgar,"Biography,Crime,Drama",6.6,115925,Armie Hammer,Working,actor,35000000,37306030,84606030,Nov,2011,47300000
10716,Jab Tak Hai Jaan,"Drama,Romance",6.8,48364,A.R. Rahman,Working,composer,9200000,3047539,5806666,Nov,2012,2759127
10717,Jab Tak Hai Jaan,"Drama,Romance",6.8,48364,Yash Chopra,Passed,director,9200000,3047539,5806666,Nov,2012,2759127
10718,Jab Tak Hai Jaan,"Drama,Romance",6.8,48364,Devika Bhagat,Working,writer,9200000,3047539,5806666,Nov,2012,2759127
10719,Jab Tak Hai Jaan,"Drama,Romance",6.8,48364,Aditya Chopra,Working,writer,9200000,3047539,5806666,Nov,2012,2759127
10720,Jab Tak Hai Jaan,"Drama,Romance",6.8,48364,Shah Rukh Khan,Working,actor,9200000,3047539,5806666,Nov,2012,2759127
10721,Jab Tak Hai Jaan,"Drama,Romance",6.8,48364,Anupam Kher,Working,actor,9200000,3047539,5806666,Nov,2012,2759127
10722,Jab Tak Hai Jaan,"Drama,Romance",6.8,48364,Anil Mehta,Working,cinematographer,9200000,3047539,5806666,Nov,2012,2759127
10723,Jab Tak Hai Jaan,"Drama,Romance",6.8,48364,Katrina Kaif,Working,actress,9200000,3047539,5806666,Nov,2012,2759127
10724,Jab Tak Hai Jaan,"Drama,Romance",6.8,48364,Namrata Rao,Working,editor,9200000,3047539,5806666,Nov,2012,2759127
10725,Jab Tak Hai Jaan,"Drama,Romance",6.8,48364,Anushka Sharma,Working,actress,9200000,3047539,5806666,Nov,2012,2759127
10726,Jack,Drama,7.3,900,Edward Berger,Working,director,45000000,58617334,58617334,Aug,1996,0
10727,Jack,Drama,7.3,900,Jens Harant,Working,cinematographer,45000000,58617334,58617334,Aug,1996,0
10728,Jack,Drama,7.3,900,Christoph Kaiser,Working,composer,45000000,58617334,58617334,Aug,1996,0
10729,Jack,Drama,7.3,900,Nele Mueller-Stöfen,Working,actress,45000000,58617334,58617334,Aug,1996,0
10730,Jack,Drama,7.3,900,Jan Krüger,Working,producer,45000000,58617334,58617334,Aug,1996,0
10731,Jack,Drama,7.3,900,Julian Maas,Working,composer,45000000,58617334,58617334,Aug,1996,0
10732,Jack,Drama,7.3,900,René Römert,Working,producer,45000000,58617334,58617334,Aug,1996,0
10733,Jack,Drama,7.3,900,Luise Heyer,Working,actress,45000000,58617334,58617334,Aug,1996,0
10734,Jack,Drama,7.3,900,Ivo Pietzcker,Working,actor,45000000,58617334,58617334,Aug,1996,0
10735,Jack,Drama,7.3,900,Georg Arms,Working,actor,45000000,58617334,58617334,Aug,1996,0
10736,Jack,"Crime,Drama",5.9,108,Jörg Widmer,Working,cinematographer,45000000,58617334,58617334,Aug,1996,0
10737,Jack,"Crime,Drama",5.9,108,Rainer Egger,Working,actor,45000000,58617334,58617334,Aug,1996,0
10738,Jack,"Crime,Drama",5.9,108,Corinna Harfouch,Working,actress,45000000,58617334,58617334,Aug,1996,0
10739,Jack,"Crime,Drama",5.9,108,Dieter Pochlatko,Working,producer,45000000,58617334,58617334,Aug,1996,0
10740,Jack,"Crime,Drama",5.9,108,Isidor Wimmer,Working,production_designer,45000000,58617334,58617334,Aug,1996,0
10741,Jack,"Crime,Drama",5.9,108,Elisabeth Scharang,Working,director,45000000,58617334,58617334,Aug,1996,0
10742,Jack,"Crime,Drama",5.9,108,Alarich Lenz,Working,editor,45000000,58617334,58617334,Aug,1996,0
10743,Jack,"Crime,Drama",5.9,108,Sarah Frick,Working,actress,45000000,58617334,58617334,Aug,1996,0
10744,Jack,"Crime,Drama",5.9,108,Michael Fuith,Working,actor,45000000,58617334,58617334,Aug,1996,0
10745,Jack Reacher,"Action,Crime,Thriller",7.0,284547,Tom Cruise,Working,actor,60000000,80070736,217370736,Dec,2012,137300000
10746,Jack Reacher,"Action,Crime,Thriller",7.0,284547,Werner Herzog,Working,actor,60000000,80070736,217370736,Dec,2012,137300000
10747,Jack Reacher,"Action,Crime,Thriller",7.0,284547,Christopher McQuarrie,Working,director,60000000,80070736,217370736,Dec,2012,137300000
10748,Jack Reacher,"Action,Crime,Thriller",7.0,284547,Richard Jenkins,Working,actor,60000000,80070736,217370736,Dec,2012,137300000
10749,Jack Reacher,"Action,Crime,Thriller",7.0,284547,Joe Kraemer,Working,composer,60000000,80070736,217370736,Dec,2012,137300000
10750,Jack Reacher,"Action,Crime,Thriller",7.0,284547,Gary Levinsohn,Working,producer,60000000,80070736,217370736,Dec,2012,137300000
10751,Jack Reacher,"Action,Crime,Thriller",7.0,284547,Rosamund Pike,Working,actress,60000000,80070736,217370736,Dec,2012,137300000
10752,Jack Reacher,"Action,Crime,Thriller",7.0,284547,Paula Wagner,Working,producer,60000000,80070736,217370736,Dec,2012,137300000
10753,Jack Reacher,"Action,Crime,Thriller",7.0,284547,Don Granger,Working,producer,60000000,80070736,217370736,Dec,2012,137300000
10754,Jack Reacher,"Action,Crime,Thriller",7.0,284547,Lee Child,Working,writer,60000000,80070736,217370736,Dec,2012,137300000
10755,Jack Reacher: Never Go Back,"Action,Thriller",6.1,121892,Tom Cruise,Working,actor,60000000,58697076,159946489,Oct,2016,101249413
10756,Jack Reacher: Never Go Back,"Action,Thriller",6.1,121892,Edward Zwick,Working,director,60000000,58697076,159946489,Oct,2016,101249413
10757,Jack Reacher: Never Go Back,"Action,Thriller",6.1,121892,Christopher McQuarrie,Working,producer,60000000,58697076,159946489,Oct,2016,101249413
10758,Jack Reacher: Never Go Back,"Action,Thriller",6.1,121892,Marshall Herskovitz,Working,writer,60000000,58697076,159946489,Oct,2016,101249413
10759,Jack Reacher: Never Go Back,"Action,Thriller",6.1,121892,Aldis Hodge,Working,actor,60000000,58697076,159946489,Oct,2016,101249413
10760,Jack Reacher: Never Go Back,"Action,Thriller",6.1,121892,Robert Knepper,Working,actor,60000000,58697076,159946489,Oct,2016,101249413
10761,Jack Reacher: Never Go Back,"Action,Thriller",6.1,121892,Richard Wenk,Working,writer,60000000,58697076,159946489,Oct,2016,101249413
10762,Jack Reacher: Never Go Back,"Action,Thriller",6.1,121892,Cobie Smulders,Working,actress,60000000,58697076,159946489,Oct,2016,101249413
10763,Jack Reacher: Never Go Back,"Action,Thriller",6.1,121892,Don Granger,Working,producer,60000000,58697076,159946489,Oct,2016,101249413
10764,Jack Reacher: Never Go Back,"Action,Thriller",6.1,121892,Lee Child,Working,writer,60000000,58697076,159946489,Oct,2016,101249413
10765,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",6.2,114913,Kenneth Branagh,Working,actor,60000000,50577412,131377412,Jan,2014,80800000
10766,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",6.2,114913,Kevin Costner,Working,actor,60000000,50577412,131377412,Jan,2014,80800000
10767,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",6.2,114913,Tom Clancy,Passed,writer,60000000,50577412,131377412,Jan,2014,80800000
10768,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",6.2,114913,David Barron,Working,producer,60000000,50577412,131377412,Jan,2014,80800000
10769,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",6.2,114913,Lorenzo di Bonaventura,Working,producer,60000000,50577412,131377412,Jan,2014,80800000
10770,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",6.2,114913,Keira Knightley,Working,actress,60000000,50577412,131377412,Jan,2014,80800000
10771,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",6.2,114913,David Koepp,Working,writer,60000000,50577412,131377412,Jan,2014,80800000
10772,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",6.2,114913,Mace Neufeld,Working,producer,60000000,50577412,131377412,Jan,2014,80800000
10773,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",6.2,114913,Chris Pine,Working,actor,60000000,50577412,131377412,Jan,2014,80800000
10774,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",6.2,114913,Adam Cozad,Working,writer,60000000,50577412,131377412,Jan,2014,80800000
10775,Jack and Jill,Comedy,3.3,71361,Al Pacino,Working,actor,79000000,74158157,150519217,Nov,2011,76361060
10776,Jack and Jill,Comedy,3.3,71361,Adam Sandler,Working,actor,79000000,74158157,150519217,Nov,2011,76361060
10777,Jack and Jill,Comedy,3.3,71361,Katie Holmes,Working,actress,79000000,74158157,150519217,Nov,2011,76361060
10778,Jack and Jill,Comedy,3.3,71361,Allen Covert,Working,writer,79000000,74158157,150519217,Nov,2011,76361060
10779,Jack and Jill,Comedy,3.3,71361,Dennis Dugan,Working,director,79000000,74158157,150519217,Nov,2011,76361060
10780,Jack and Jill,Comedy,3.3,71361,Todd Garner,Working,producer,79000000,74158157,150519217,Nov,2011,76361060
10781,Jack and Jill,Comedy,3.3,71361,Steve Koren,Working,writer,79000000,74158157,150519217,Nov,2011,76361060
10782,Jack and Jill,Comedy,3.3,71361,Robert Smigel,Working,writer,79000000,74158157,150519217,Nov,2011,76361060
10783,Jack and Jill,Comedy,3.3,71361,Ben Zook,Working,writer,79000000,74158157,150519217,Nov,2011,76361060
10784,Jack and Jill,Comedy,3.3,71361,Elodie Tougne,Working,actress,79000000,74158157,150519217,Nov,2011,76361060
10785,Jack the Giant Slayer,"Adventure,Fantasy",6.3,123127,Ewan McGregor,Working,actor,195000000,65187603,197687603,Mar,2013,132500000
10786,Jack the Giant Slayer,"Adventure,Fantasy",6.3,123127,Bryan Singer,Working,director,195000000,65187603,197687603,Mar,2013,132500000
10787,Jack the Giant Slayer,"Adventure,Fantasy",6.3,123127,Stanley Tucci,Working,actor,195000000,65187603,197687603,Mar,2013,132500000
10788,Jack the Giant Slayer,"Adventure,Fantasy",6.3,123127,Christopher McQuarrie,Working,writer,195000000,65187603,197687603,Mar,2013,132500000
10789,Jack the Giant Slayer,"Adventure,Fantasy",6.3,123127,David Dobkin,Working,writer,195000000,65187603,197687603,Mar,2013,132500000
10790,Jack the Giant Slayer,"Adventure,Fantasy",6.3,123127,Nicholas Hoult,Working,actor,195000000,65187603,197687603,Mar,2013,132500000
10791,Jack the Giant Slayer,"Adventure,Fantasy",6.3,123127,Darren Lemke,Working,writer,195000000,65187603,197687603,Mar,2013,132500000
10792,Jack the Giant Slayer,"Adventure,Fantasy",6.3,123127,Bill Nighy,Working,actor,195000000,65187603,197687603,Mar,2013,132500000
10793,Jack the Giant Slayer,"Adventure,Fantasy",6.3,123127,Dan Studney,Working,writer,195000000,65187603,197687603,Mar,2013,132500000
10794,Jack the Giant Slayer,"Adventure,Fantasy",6.3,123127,Ori Marmur,Working,producer,195000000,65187603,197687603,Mar,2013,132500000
10795,Jackass 3D,"Action,Comedy,Documentary",7.0,53289,Jason 'Wee Man' Acuña,Working,writer,20000000,117229692,171685793,Oct,2010,54456101
10796,Jackass 3D,"Action,Comedy,Documentary",7.0,53289,Ryan Dunn,Passed,self,20000000,117229692,171685793,Oct,2010,54456101
10797,Jackass 3D,"Action,Comedy,Documentary",7.0,53289,Dave England,Working,writer,20000000,117229692,171685793,Oct,2010,54456101
10798,Jackass 3D,"Action,Comedy,Documentary",7.0,53289,Johnny Knoxville,Working,self,20000000,117229692,171685793,Oct,2010,54456101
10799,Jackass 3D,"Action,Comedy,Documentary",7.0,53289,Bam Margera,Working,self,20000000,117229692,171685793,Oct,2010,54456101
10800,Jackass 3D,"Action,Comedy,Documentary",7.0,53289,Ehren McGhehey,Working,writer,20000000,117229692,171685793,Oct,2010,54456101
10801,Jackass 3D,"Action,Comedy,Documentary",7.0,53289,Chris Pontius,Working,writer,20000000,117229692,171685793,Oct,2010,54456101
10802,Jackass 3D,"Action,Comedy,Documentary",7.0,53289,Steve-O,Working,self,20000000,117229692,171685793,Oct,2010,54456101
10803,Jackass 3D,"Action,Comedy,Documentary",7.0,53289,Jeff Tremaine,Working,director,20000000,117229692,171685793,Oct,2010,54456101
10804,Jackass 3D,"Action,Comedy,Documentary",7.0,53289,Preston Lacy,Working,writer,20000000,117229692,171685793,Oct,2010,54456101
10805,Jackie,"Biography,Drama,History",6.7,66008,Natalie Portman,Working,actress,9000000,13960394,36588512,Dec,2016,22628118
10806,Jackie,"Biography,Drama,History",6.7,66008,Billy Crudup,Working,actor,9000000,13960394,36588512,Dec,2016,22628118
10807,Jackie,"Biography,Drama,History",6.7,66008,Darren Aronofsky,Working,producer,9000000,13960394,36588512,Dec,2016,22628118
10808,Jackie,"Biography,Drama,History",6.7,66008,Scott Franklin,Working,producer,9000000,13960394,36588512,Dec,2016,22628118
10809,Jackie,"Biography,Drama,History",6.7,66008,Ari Handel,Working,producer,9000000,13960394,36588512,Dec,2016,22628118
10810,Jackie,"Biography,Drama,History",6.7,66008,Peter Sarsgaard,Working,actor,9000000,13960394,36588512,Dec,2016,22628118
10811,Jackie,"Biography,Drama,History",6.7,66008,Pablo Larraín,Working,director,9000000,13960394,36588512,Dec,2016,22628118
10812,Jackie,"Biography,Drama,History",6.7,66008,Greta Gerwig,Working,actress,9000000,13960394,36588512,Dec,2016,22628118
10813,Jackie,"Biography,Drama,History",6.7,66008,Juan de Dios Larraín,Working,producer,9000000,13960394,36588512,Dec,2016,22628118
10814,Jackie,"Biography,Drama,History",6.7,66008,Noah Oppenheim,Working,writer,9000000,13960394,36588512,Dec,2016,22628118
10815,Jackie,Action,7.1,1338,Bhavana,Working,actress,9000000,13960394,36588512,Dec,2016,22628118
10816,Jackie,Action,7.1,1338,Parvathamma Rajkumar,Passed,producer,9000000,13960394,36588512,Dec,2016,22628118
10817,Jackie,Action,7.1,1338,Puneeth Rajkumar,Working,actor,9000000,13960394,36588512,Dec,2016,22628118
10818,Jackie,Action,7.1,1338,Deepu Kumar,Working,editor,9000000,13960394,36588512,Dec,2016,22628118
10819,Jackie,Action,7.1,1338,V. Harikrishna,Working,composer,9000000,13960394,36588512,Dec,2016,22628118
10820,Jackie,Action,7.1,1338,Shobharaj,Working,actor,9000000,13960394,36588512,Dec,2016,22628118
10821,Jackie,Action,7.1,1338,Satya Hegde,Working,cinematographer,9000000,13960394,36588512,Dec,2016,22628118
10822,Jackie,Action,7.1,1338,Soori,Working,director,9000000,13960394,36588512,Dec,2016,22628118
10823,Jackie,Action,7.1,1338,Harshika Poonacha,Working,actress,9000000,13960394,36588512,Dec,2016,22628118
10824,Jackie,"Comedy,Drama",6.8,1952,Holly Hunter,Working,actress,9000000,13960394,36588512,Dec,2016,22628118
10825,Jackie,"Comedy,Drama",6.8,1952,Antoinette Beumer,Working,director,9000000,13960394,36588512,Dec,2016,22628118
10826,Jackie,"Comedy,Drama",6.8,1952,Marnie Blok,Working,writer,9000000,13960394,36588512,Dec,2016,22628118
10827,Jackie,"Comedy,Drama",6.8,1952,Hans de Weers,Working,producer,9000000,13960394,36588512,Dec,2016,22628118
10828,Jackie,"Comedy,Drama",6.8,1952,Karin van Holst Pellekaan,Working,writer,9000000,13960394,36588512,Dec,2016,22628118
10829,Jackie,"Comedy,Drama",6.8,1952,Carice van Houten,Working,actress,9000000,13960394,36588512,Dec,2016,22628118
10830,Jackie,"Comedy,Drama",6.8,1952,Reinout Oerlemans,Working,producer,9000000,13960394,36588512,Dec,2016,22628118
10831,Jackie,"Comedy,Drama",6.8,1952,Jelka van Houten,Working,actress,9000000,13960394,36588512,Dec,2016,22628118
10832,Jackie,"Comedy,Drama",6.8,1952,Jacob Browne,Working,actor,9000000,13960394,36588512,Dec,2016,22628118
10833,Jackie,"Comedy,Drama",6.8,1952,Maarten Swart,Working,producer,9000000,13960394,36588512,Dec,2016,22628118
10834,Jackpot,"Action,Comedy,Crime",6.6,2941,Trond Høines,Working,cinematographer,400000,44452,44452,Jul,2001,0
10835,Jackpot,"Action,Comedy,Crime",6.6,2941,Henrik Mestad,Working,actor,400000,44452,44452,Jul,2001,0
10836,Jackpot,"Action,Comedy,Crime",6.6,2941,Mads Ousdal,Working,actor,400000,44452,44452,Jul,2001,0
10837,Jackpot,"Action,Comedy,Crime",6.6,2941,Magnus Martens,Working,director,400000,44452,44452,Jul,2001,0
10838,Jackpot,"Action,Comedy,Crime",6.6,2941,Kyrre Hellum,Working,actor,400000,44452,44452,Jul,2001,0
10839,Jackpot,"Action,Comedy,Crime",6.6,2941,Magnus Beite,Working,composer,400000,44452,44452,Jul,2001,0
10840,Jackpot,"Action,Comedy,Crime",6.6,2941,Jo Nesbø,Working,writer,400000,44452,44452,Jul,2001,0
10841,Jackpot,"Action,Comedy,Crime",6.6,2941,Martin Sundland,Working,producer,400000,44452,44452,Jul,2001,0
10842,Jackpot,"Action,Comedy,Crime",6.6,2941,Are Heidenstrom,Working,producer,400000,44452,44452,Jul,2001,0
10843,Jackpot,"Action,Comedy,Crime",6.6,2941,Arthur Berning,Working,actor,400000,44452,44452,Jul,2001,0
10844,Jackpot,"Comedy,Thriller",2.1,647,Kaizad Gustad,Working,director,400000,44452,44452,Jul,2001,0
10845,Jackpot,"Comedy,Thriller",2.1,647,Remo Fernandes,Working,composer,400000,44452,44452,Jul,2001,0
10846,Jackpot,"Comedy,Thriller",2.1,647,Naseeruddin Shah,Working,actor,400000,44452,44452,Jul,2001,0
10847,Jackpot,"Comedy,Thriller",2.1,647,Sunny Leone,Working,actress,400000,44452,44452,Jul,2001,0
10848,Jackpot,"Comedy,Thriller",2.1,647,Amol Parashar,Working,writer,400000,44452,44452,Jul,2001,0
10849,Jackpot,"Comedy,Thriller",2.1,647,Sachiin Joshi,Working,actor,400000,44452,44452,Jul,2001,0
10850,Jackpot,"Comedy,Thriller",2.1,647,Raina Sachiin Joshi,Working,producer,400000,44452,44452,Jul,2001,0
10851,Jackpot,"Comedy,Thriller",2.1,647,Bharath Niwas,Working,actor,400000,44452,44452,Jul,2001,0
10852,Jackpot,"Comedy,Thriller",2.1,647,Abhijeet Deshpande,Working,composer,400000,44452,44452,Jul,2001,0
10853,Jackpot,"Comedy,Thriller",2.1,647,Raj Hans,Working,composer,400000,44452,44452,Jul,2001,0
10854,Jackpot,Comedy,6.7,55,Dustin Nguyen,Working,actor,400000,44452,44452,Jul,2001,0
10855,Jackpot,Comedy,6.7,55,Dominic Pereira,Working,cinematographer,400000,44452,44452,Jul,2001,0
10856,Jackpot,Comedy,6.7,55,Timo Chen,Working,composer,400000,44452,44452,Jul,2001,0
10857,Jackpot,Comedy,6.7,55,Jayvee Mai The Hiep,Working,actor,400000,44452,44452,Jul,2001,0
10858,Jackpot,Comedy,6.7,55,Quoc Bao Tran,Working,editor,400000,44452,44452,Jul,2001,0
10859,Jackpot,Comedy,6.7,55,Bebe Pham,Working,producer,400000,44452,44452,Jul,2001,0
10860,Jackpot,Comedy,6.7,55,Chi Tai,Working,actor,400000,44452,44452,Jul,2001,0
10861,Jackpot,Comedy,6.7,55,Manh Tuan Nguyen,Working,writer,400000,44452,44452,Jul,2001,0
10862,Jackpot,Comedy,6.7,55,Ninh Duong Lan Ngoc,Working,actress,400000,44452,44452,Jul,2001,0
10863,Jackpot,"Comedy,Romance",7.8,18,Mehmood Aslam,Working,actor,400000,44452,44452,Jul,2001,0
10864,Jackpot,"Comedy,Romance",7.8,18,Babar Kashmiri,Working,writer,400000,44452,44452,Jul,2001,0
10865,Jackpot,"Comedy,Romance",7.8,18,Naveed Wajid Ali Nashad,Working,composer,400000,44452,44452,Jul,2001,0
10866,Jackpot,"Comedy,Romance",7.8,18,Imran Mushtaq,Working,editor,400000,44452,44452,Jul,2001,0
10867,Jackpot,"Comedy,Romance",7.8,18,Shoaib Khan,Working,director,400000,44452,44452,Jul,2001,0
10868,Jackpot,"Comedy,Romance",7.8,18,Sanam Chaudhry,Working,actress,400000,44452,44452,Jul,2001,0
10869,Jackpot,"Comedy,Romance",7.8,18,Khuram Riaz,Working,producer,400000,44452,44452,Jul,2001,0
10870,Jackpot,"Comedy,Romance",7.8,18,Sana Fakhar,Working,actress,400000,44452,44452,Jul,2001,0
10871,Jackpot,"Comedy,Romance",7.8,18,Sajan Abbas,Working,actor,400000,44452,44452,Jul,2001,0
10872,Jackpot,"Comedy,Romance",7.8,18,Rana Sherry,Working,cinematographer,400000,44452,44452,Jul,2001,0
10873,Jane Got a Gun,"Action,Drama,Western",5.9,19051,Ewan McGregor,Working,actor,25000000,1513793,3771345,Jan,2016,2257552
10874,Jane Got a Gun,"Action,Drama,Western",5.9,19051,Natalie Portman,Working,actress,25000000,1513793,3771345,Jan,2016,2257552
10875,Jane Got a Gun,"Action,Drama,Western",5.9,19051,Terry Dougas,Working,producer,25000000,1513793,3771345,Jan,2016,2257552
10876,Jane Got a Gun,"Action,Drama,Western",5.9,19051,Joel Edgerton,Working,actor,25000000,1513793,3771345,Jan,2016,2257552
10877,Jane Got a Gun,"Action,Drama,Western",5.9,19051,Aleen Keshishian,Working,producer,25000000,1513793,3771345,Jan,2016,2257552
10878,Jane Got a Gun,"Action,Drama,Western",5.9,19051,Gavin O'Connor,Working,director,25000000,1513793,3771345,Jan,2016,2257552
10879,Jane Got a Gun,"Action,Drama,Western",5.9,19051,Rodrigo Santoro,Working,actor,25000000,1513793,3771345,Jan,2016,2257552
10880,Jane Got a Gun,"Action,Drama,Western",5.9,19051,Scott LaStaiti,Working,producer,25000000,1513793,3771345,Jan,2016,2257552
10881,Jane Got a Gun,"Action,Drama,Western",5.9,19051,Anthony Tambakis,Working,writer,25000000,1513793,3771345,Jan,2016,2257552
10882,Jane Got a Gun,"Action,Drama,Western",5.9,19051,Brian Duffield,Working,writer,25000000,1513793,3771345,Jan,2016,2257552
10883,Jason Bourne,"Action,Thriller",6.6,190596,Tommy Lee Jones,Working,actor,120000000,162192920,416168316,Jul,2016,253975396
10884,Jason Bourne,"Action,Thriller",6.6,190596,Matt Damon,Working,actor,120000000,162192920,416168316,Jul,2016,253975396
10885,Jason Bourne,"Action,Thriller",6.6,190596,Vincent Cassel,Working,actor,120000000,162192920,416168316,Jul,2016,253975396
10886,Jason Bourne,"Action,Thriller",6.6,190596,Christopher Rouse,Working,writer,120000000,162192920,416168316,Jul,2016,253975396
10887,Jason Bourne,"Action,Thriller",6.6,190596,Gregory Goodman,Working,producer,120000000,162192920,416168316,Jul,2016,253975396
10888,Jason Bourne,"Action,Thriller",6.6,190596,Paul Greengrass,Working,director,120000000,162192920,416168316,Jul,2016,253975396
10889,Jason Bourne,"Action,Thriller",6.6,190596,Robert Ludlum,Passed,writer,120000000,162192920,416168316,Jul,2016,253975396
10890,Jason Bourne,"Action,Thriller",6.6,190596,Frank Marshall,Working,producer,120000000,162192920,416168316,Jul,2016,253975396
